time,mpa,kd,n,year,month,doy
2011-02-17T00:00:00Z,Laughing Bird Caye,0.073,1,2011,2,48
2011-02-17T00:00:00Z,Halfmoon Caye,0.033,1,2011,2,48
2011-02-17T00:00:00Z,Blue Hole,0.033,1,2011,2,48
2011-02-19T00:00:00Z,Turneffe Atoll,0.024,11,2011,2,50
2011-02-19T00:00:00Z,Sandbore,0.031,1,2011,2,50
2011-02-19T00:00:00Z,Northern Two Cayes,0.027,1,2011,2,50
2011-02-21T00:00:00Z,Sapodilla Cayes Marine Reserve,0.068,1,2011,2,52
2011-02-21T00:00:00Z,Port Honduras,0.068,21,2011,2,52
2011-02-21T00:00:00Z,Gladden Spit and Silk Cayes,0.066,1,2011,2,52
2011-02-21T00:00:00Z,Glover's Reef,0.031,1,2011,2,52
2011-02-21T00:00:00Z,South Water Caye,0.087,1,2011,2,52
2011-02-21T00:00:00Z,Gladden Spit,0.048,1,2011,2,52
2011-02-21T00:00:00Z,Laughing Bird Caye,0.071,1,2011,2,52
2011-02-22T00:00:00Z,Sapodilla Cayes Marine Reserve,0.067,1,2011,2,53
2011-02-22T00:00:00Z,Port Honduras,0.078,21,2011,2,53
2011-02-22T00:00:00Z,Hol Chan,0.037,1,2011,2,53
2011-02-22T00:00:00Z,Gladden Spit and Silk Cayes,0.065,1,2011,2,53
2011-02-22T00:00:00Z,Glover's Reef,0.031,1,2011,2,53
2011-02-22T00:00:00Z,Turneffe Atoll,0.032,64,2011,2,53
2011-02-22T00:00:00Z,Caye Caulker,0.036,1,2011,2,53
2011-02-22T00:00:00Z,Gladden Spit,0.062,1,2011,2,53
2011-02-22T00:00:00Z,Northern Glover's Reef,0.032,1,2011,2,53
2011-02-22T00:00:00Z,Caye Bokel Turneffe Atoll,0.03,1,2011,2,53
2011-02-22T00:00:00Z,South Point,0.031,1,2011,2,53
2011-02-22T00:00:00Z,Sandbore,0.037,1,2011,2,53
2011-02-22T00:00:00Z,Maugre Caye Turneffe Atoll,0.031,1,2011,2,53
2011-02-22T00:00:00Z,Northern Two Cayes,0.036,1,2011,2,53
2011-02-22T00:00:00Z,Laughing Bird Caye,0.078,1,2011,2,53
2011-02-22T00:00:00Z,Halfmoon Caye,0.033,1,2011,2,53
2011-02-23T00:00:00Z,Sapodilla Cayes Marine Reserve,0.07,1,2011,2,54
2011-02-23T00:00:00Z,Port Honduras,0.063,21,2011,2,54
2011-02-23T00:00:00Z,Gladden Spit and Silk Cayes,0.064,1,2011,2,54
2011-02-23T00:00:00Z,Glover's Reef,0.026,1,2011,2,54
2011-02-23T00:00:00Z,Turneffe Atoll,0.027,57,2011,2,54
2011-02-23T00:00:00Z,Gladden Spit,0.051,1,2011,2,54
2011-02-23T00:00:00Z,Northern Glover's Reef,0.025,1,2011,2,54
2011-02-23T00:00:00Z,Emily or Caye Glory,0.034,1,2011,2,54
2011-02-23T00:00:00Z,Caye Bokel Turneffe Atoll,0.027,1,2011,2,54
2011-02-23T00:00:00Z,South Point,0.025,1,2011,2,54
2011-02-23T00:00:00Z,Laughing Bird Caye,0.067,1,2011,2,54
2011-02-24T00:00:00Z,Sapodilla Cayes Marine Reserve,0.06,1,2011,2,55
2011-02-24T00:00:00Z,Port Honduras,0.059,22,2011,2,55
2011-02-24T00:00:00Z,Gladden Spit and Silk Cayes,0.056,1,2011,2,55
2011-02-24T00:00:00Z,Bacalar Chico,0.038,1,2011,2,55
2011-02-24T00:00:00Z,Glover's Reef,0.029,1,2011,2,55
2011-02-24T00:00:00Z,Turneffe Atoll,0.028,46,2011,2,55
2011-02-24T00:00:00Z,Gladden Spit,0.043,1,2011,2,55
2011-02-24T00:00:00Z,Rocky Point Ambergris Caye,0.038,1,2011,2,55
2011-02-24T00:00:00Z,Laughing Bird Caye,0.068,1,2011,2,55
2011-02-25T00:00:00Z,Turneffe Atoll,0.042,64,2011,2,56
2011-02-25T00:00:00Z,Northern Glover's Reef,0.057,1,2011,2,56
2011-02-25T00:00:00Z,South Point,0.034,1,2011,2,56
2011-02-25T00:00:00Z,Maugre Caye Turneffe Atoll,0.035,1,2011,2,56
2011-02-25T00:00:00Z,Halfmoon Caye,0.03,1,2011,2,56
2011-02-26T00:00:00Z,Sapodilla Cayes Marine Reserve,0.063,1,2011,2,57
2011-02-26T00:00:00Z,Port Honduras,0.072,22,2011,2,57
2011-02-26T00:00:00Z,Gladden Spit and Silk Cayes,0.084,1,2011,2,57
2011-02-26T00:00:00Z,Turneffe Atoll,0.031,48,2011,2,57
2011-02-26T00:00:00Z,Caye Caulker,0.03,1,2011,2,57
2011-02-26T00:00:00Z,Gladden Spit,0.04,1,2011,2,57
2011-02-26T00:00:00Z,Sandbore,0.028,1,2011,2,57
2011-02-26T00:00:00Z,Dog Flea Caye Turneffe Atoll,0.029,1,2011,2,57
2011-02-26T00:00:00Z,Maugre Caye Turneffe Atoll,0.03,1,2011,2,57
2011-02-26T00:00:00Z,Northern Two Cayes,0.031,1,2011,2,57
2011-02-26T00:00:00Z,Laughing Bird Caye,0.066,1,2011,2,57
2011-02-26T00:00:00Z,Halfmoon Caye,0.028,1,2011,2,57
2012-01-05T00:00:00Z,Hol Chan,0.052,1,2012,1,5
2012-01-05T00:00:00Z,Turneffe Atoll,0.036,16,2012,1,5
2012-01-05T00:00:00Z,Caye Caulker,0.043,1,2012,1,5
2012-01-05T00:00:00Z,Rocky Point Ambergris Caye,0.046,1,2012,1,5
2012-01-05T00:00:00Z,South Point,0.037,1,2012,1,5
2012-01-05T00:00:00Z,Sandbore,0.038,1,2012,1,5
2012-01-05T00:00:00Z,Maugre Caye Turneffe Atoll,0.036,1,2012,1,5
2012-01-05T00:00:00Z,Northern Two Cayes,0.037,1,2012,1,5
2012-01-05T00:00:00Z,Halfmoon Caye,0.039,1,2012,1,5
2012-01-05T00:00:00Z,Blue Hole,0.039,1,2012,1,5
2012-01-05T00:00:00Z,Swallow Caye,0.194,1,2012,1,5
2012-01-07T00:00:00Z,Sapodilla Cayes Marine Reserve,0.068,1,2012,1,7
2012-01-07T00:00:00Z,Port Honduras,0.112,13,2012,1,7
2012-01-07T00:00:00Z,Gladden Spit and Silk Cayes,0.068,1,2012,1,7
2012-01-07T00:00:00Z,Gladden Spit,0.069,1,2012,1,7
2012-01-07T00:00:00Z,Laughing Bird Caye,0.089,1,2012,1,7
2012-01-09T00:00:00Z,Sapodilla Cayes Marine Reserve,0.092,1,2012,1,9
2012-01-09T00:00:00Z,Port Honduras,0.088,11,2012,1,9
2012-01-09T00:00:00Z,Hol Chan,0.044,1,2012,1,9
2012-01-09T00:00:00Z,Glover's Reef,0.049,1,2012,1,9
2012-01-09T00:00:00Z,Turneffe Atoll,0.039,1,2012,1,9
2012-01-09T00:00:00Z,Caye Caulker,0.04,1,2012,1,9
2012-01-09T00:00:00Z,Gladden Spit,0.048,1,2012,1,9
2012-01-09T00:00:00Z,Northern Glover's Reef,0.046,1,2012,1,9
2012-01-09T00:00:00Z,South Point,0.035,1,2012,1,9
2012-01-09T00:00:00Z,Laughing Bird Caye,0.076,1,2012,1,9
2012-01-09T00:00:00Z,Halfmoon Caye,0.034,1,2012,1,9
2012-01-10T00:00:00Z,Sapodilla Cayes Marine Reserve,0.106,1,2012,1,10
2012-01-10T00:00:00Z,Port Honduras,0.128,18,2012,1,10
2012-01-10T00:00:00Z,Gladden Spit and Silk Cayes,0.07,1,2012,1,10
2012-01-10T00:00:00Z,Glover's Reef,0.065,1,2012,1,10
2012-01-10T00:00:00Z,Gladden Spit,0.064,1,2012,1,10
2012-01-10T00:00:00Z,Laughing Bird Caye,0.089,1,2012,1,10
2012-01-10T00:00:00Z,Halfmoon Caye,0.032,1,2012,1,10
2012-01-10T00:00:00Z,Corozal Bay,0.88,3,2012,1,10
2012-01-12T00:00:00Z,Sapodilla Cayes Marine Reserve,0.08,1,2012,1,12
2012-01-12T00:00:00Z,Port Honduras,0.121,18,2012,1,12
2012-01-12T00:00:00Z,Hol Chan,0.169,1,2012,1,12
2012-01-12T00:00:00Z,Gladden Spit and Silk Cayes,0.087,1,2012,1,12
2012-01-12T00:00:00Z,Glover's Reef,0.062,1,2012,1,12
2012-01-12T00:00:00Z,Turneffe Atoll,0.036,12,2012,1,12
2012-01-12T00:00:00Z,Caye Caulker,0.045,1,2012,1,12
2012-01-12T00:00:00Z,Gladden Spit,0.079,1,2012,1,12
2012-01-12T00:00:00Z,Rocky Point Ambergris Caye,0.039,1,2012,1,12
2012-01-12T00:00:00Z,South Point,0.037,1,2012,1,12
2012-01-12T00:00:00Z,Laughing Bird Caye,0.067,1,2012,1,12
2012-01-12T00:00:00Z,Halfmoon Caye,0.045,1,2012,1,12
2012-01-12T00:00:00Z,Blue Hole,0.042,1,2012,1,12
2012-01-12T00:00:00Z,Corozal Bay,0.675,16,2012,1,12
2012-01-14T00:00:00Z,Port Honduras,0.095,13,2012,1,14
2012-01-14T00:00:00Z,Gladden Spit and Silk Cayes,0.053,1,2012,1,14
2012-01-14T00:00:00Z,Glover's Reef,0.061,1,2012,1,14
2012-01-14T00:00:00Z,Turneffe Atoll,0.034,22,2012,1,14
2012-01-14T00:00:00Z,South Water Caye,0.088,1,2012,1,14
2012-01-14T00:00:00Z,Gladden Spit,0.05,1,2012,1,14
2012-01-14T00:00:00Z,Northern Glover's Reef,0.043,1,2012,1,14
2012-01-14T00:00:00Z,Rocky Point Ambergris Caye,0.029,1,2012,1,14
2012-01-14T00:00:00Z,South Point,0.038,1,2012,1,14
2012-01-14T00:00:00Z,Sandbore,0.035,1,2012,1,14
2012-01-14T00:00:00Z,Dog Flea Caye Turneffe Atoll,0.034,1,2012,1,14
2012-01-14T00:00:00Z,Maugre Caye Turneffe Atoll,0.033,1,2012,1,14
2012-01-14T00:00:00Z,Northern Two Cayes,0.037,1,2012,1,14
2012-01-14T00:00:00Z,Laughing Bird Caye,0.136,1,2012,1,14
2012-01-14T00:00:00Z,Halfmoon Caye,0.038,1,2012,1,14
2012-01-14T00:00:00Z,Blue Hole,0.038,1,2012,1,14
2012-01-17T00:00:00Z,Turneffe Atoll,0.024,1,2012,1,17
2012-01-18T00:00:00Z,Port Honduras,0.092,5,2012,1,18
2012-01-18T00:00:00Z,Turneffe Atoll,0.038,6,2012,1,18
2012-01-18T00:00:00Z,Gladden Spit,0.045,1,2012,1,18
2012-01-18T00:00:00Z,Maugre Caye Turneffe Atoll,0.041,1,2012,1,18
2012-01-18T00:00:00Z,Northern Two Cayes,0.038,1,2012,1,18
2012-01-18T00:00:00Z,Blue Hole,0.083,1,2012,1,18
2012-01-19T00:00:00Z,Turneffe Atoll,0.045,2,2012,1,19
2012-01-19T00:00:00Z,Caye Caulker,0.04,1,2012,1,19
2012-01-19T00:00:00Z,Emily or Caye Glory,0.042,1,2012,1,19
2012-01-19T00:00:00Z,Halfmoon Caye,0.031,1,2012,1,19
2012-01-21T00:00:00Z,Sapodilla Cayes Marine Reserve,0.104,1,2012,1,21
2012-01-21T00:00:00Z,Port Honduras,0.173,18,2012,1,21
2012-01-21T00:00:00Z,Hol Chan,0.044,1,2012,1,21
2012-01-21T00:00:00Z,Gladden Spit and Silk Cayes,0.066,1,2012,1,21
2012-01-21T00:00:00Z,Glover's Reef,0.041,1,2012,1,21
2012-01-21T00:00:00Z,Turneffe Atoll,0.036,46,2012,1,21
2012-01-21T00:00:00Z,Caye Caulker,0.038,1,2012,1,21
2012-01-21T00:00:00Z,Gladden Spit,0.062,1,2012,1,21
2012-01-21T00:00:00Z,Northern Glover's Reef,0.038,1,2012,1,21
2012-01-21T00:00:00Z,Emily or Caye Glory,0.044,1,2012,1,21
2012-01-21T00:00:00Z,Rocky Point Ambergris Caye,0.031,1,2012,1,21
2012-01-21T00:00:00Z,Caye Bokel Turneffe Atoll,0.037,1,2012,1,21
2012-01-21T00:00:00Z,South Point,0.034,1,2012,1,21
2012-01-21T00:00:00Z,Sandbore,0.032,1,2012,1,21
2012-01-21T00:00:00Z,Dog Flea Caye Turneffe Atoll,0.033,1,2012,1,21
2012-01-21T00:00:00Z,Maugre Caye Turneffe Atoll,0.036,1,2012,1,21
2012-01-21T00:00:00Z,Northern Two Cayes,0.031,1,2012,1,21
2012-01-21T00:00:00Z,Laughing Bird Caye,0.072,1,2012,1,21
2012-01-21T00:00:00Z,Halfmoon Caye,0.032,1,2012,1,21
2012-01-21T00:00:00Z,Blue Hole,0.031,1,2012,1,21
2012-01-21T00:00:00Z,Corozal Bay,1.051,8,2012,1,21
2012-01-23T00:00:00Z,Sapodilla Cayes Marine Reserve,0.085,1,2012,1,23
2012-01-23T00:00:00Z,Port Honduras,0.122,18,2012,1,23
2012-01-23T00:00:00Z,Gladden Spit and Silk Cayes,0.071,1,2012,1,23
2012-01-23T00:00:00Z,Glover's Reef,0.029,1,2012,1,23
2012-01-23T00:00:00Z,Turneffe Atoll,0.036,24,2012,1,23
2012-01-23T00:00:00Z,Gladden Spit,0.073,1,2012,1,23
2012-01-23T00:00:00Z,Northern Glover's Reef,0.038,1,2012,1,23
2012-01-23T00:00:00Z,Emily or Caye Glory,0.04,1,2012,1,23
2012-01-23T00:00:00Z,Caye Bokel Turneffe Atoll,0.039,1,2012,1,23
2012-01-23T00:00:00Z,South Point,0.032,1,2012,1,23
2012-01-23T00:00:00Z,Laughing Bird Caye,0.07,1,2012,1,23
2012-01-23T00:00:00Z,Halfmoon Caye,0.032,1,2012,1,23
2012-01-23T00:00:00Z,Blue Hole,0.038,1,2012,1,23
2012-01-23T00:00:00Z,Corozal Bay,0.955,8,2012,1,23
2012-01-24T00:00:00Z,Sapodilla Cayes Marine Reserve,0.075,1,2012,1,24
2012-01-24T00:00:00Z,Port Honduras,0.097,14,2012,1,24
2012-01-24T00:00:00Z,Turneffe Atoll,0.079,12,2012,1,24
2012-01-24T00:00:00Z,Gladden Spit,0.073,1,2012,1,24
2012-01-24T00:00:00Z,Northern Glover's Reef,0.035,1,2012,1,24
2012-01-24T00:00:00Z,Rocky Point Ambergris Caye,0.035,1,2012,1,24
2012-01-24T00:00:00Z,South Point,0.036,1,2012,1,24
2012-01-24T00:00:00Z,Maugre Caye Turneffe Atoll,0.05,1,2012,1,24
2012-01-24T00:00:00Z,Northern Two Cayes,0.033,1,2012,1,24
2012-01-24T00:00:00Z,Laughing Bird Caye,0.073,1,2012,1,24
2012-01-24T00:00:00Z,Halfmoon Caye,0.035,1,2012,1,24
2012-01-25T00:00:00Z,Sapodilla Cayes Marine Reserve,0.063,1,2012,1,25
2012-01-25T00:00:00Z,Port Honduras,0.088,12,2012,1,25
2012-01-25T00:00:00Z,Gladden Spit and Silk Cayes,0.073,1,2012,1,25
2012-01-25T00:00:00Z,Turneffe Atoll,0.037,5,2012,1,25
2012-01-25T00:00:00Z,Gladden Spit,0.05,1,2012,1,25
2012-01-25T00:00:00Z,Northern Glover's Reef,0.043,1,2012,1,25
2012-01-25T00:00:00Z,South Point,0.037,1,2012,1,25
2012-01-25T00:00:00Z,Maugre Caye Turneffe Atoll,0.037,1,2012,1,25
2012-01-25T00:00:00Z,Laughing Bird Caye,0.069,1,2012,1,25
2012-01-25T00:00:00Z,Halfmoon Caye,0.03,1,2012,1,25
2012-01-26T00:00:00Z,Sapodilla Cayes Marine Reserve,0.071,1,2012,1,26
2012-01-26T00:00:00Z,Port Honduras,0.133,15,2012,1,26
2012-01-26T00:00:00Z,Gladden Spit and Silk Cayes,0.089,1,2012,1,26
2012-01-26T00:00:00Z,Glover's Reef,0.041,1,2012,1,26
2012-01-26T00:00:00Z,Turneffe Atoll,0.038,45,2012,1,26
2012-01-26T00:00:00Z,South Water Caye,0.087,1,2012,1,26
2012-01-26T00:00:00Z,Gladden Spit,0.055,1,2012,1,26
2012-01-26T00:00:00Z,Northern Glover's Reef,0.036,1,2012,1,26
2012-01-26T00:00:00Z,Emily or Caye Glory,0.042,1,2012,1,26
2012-01-26T00:00:00Z,Caye Bokel Turneffe Atoll,0.035,1,2012,1,26
2012-01-26T00:00:00Z,South Point,0.036,1,2012,1,26
2012-01-26T00:00:00Z,Sandbore,0.028,1,2012,1,26
2012-01-26T00:00:00Z,Dog Flea Caye Turneffe Atoll,0.036,1,2012,1,26
2012-01-26T00:00:00Z,Maugre Caye Turneffe Atoll,0.036,1,2012,1,26
2012-01-26T00:00:00Z,Laughing Bird Caye,0.07,1,2012,1,26
2012-01-26T00:00:00Z,Halfmoon Caye,0.038,1,2012,1,26
2012-01-26T00:00:00Z,Blue Hole,0.038,1,2012,1,26
2012-01-27T00:00:00Z,Northern Glover's Reef,0.038,1,2012,1,27
2012-01-27T00:00:00Z,South Point,0.05,1,2012,1,27
2012-01-27T00:00:00Z,Halfmoon Caye,0.034,1,2012,1,27
2012-01-28T00:00:00Z,Port Honduras,0.12,15,2012,1,28
2012-01-28T00:00:00Z,Hol Chan,0.05,1,2012,1,28
2012-01-28T00:00:00Z,Bacalar Chico,0.041,1,2012,1,28
2012-01-28T00:00:00Z,Turneffe Atoll,0.042,11,2012,1,28
2012-01-28T00:00:00Z,Caye Caulker,0.044,1,2012,1,28
2012-01-28T00:00:00Z,Rocky Point Ambergris Caye,0.036,1,2012,1,28
2012-01-28T00:00:00Z,Caye Bokel Turneffe Atoll,0.043,1,2012,1,28
2012-01-28T00:00:00Z,Laughing Bird Caye,0.065,1,2012,1,28
2012-01-28T00:00:00Z,Corozal Bay,1.384,4,2012,1,28
2012-02-04T00:00:00Z,Port Honduras,0.074,7,2012,2,35
2012-02-04T00:00:00Z,Gladden Spit and Silk Cayes,0.054,1,2012,2,35
2012-02-04T00:00:00Z,Turneffe Atoll,0.043,44,2012,2,35
2012-02-04T00:00:00Z,Caye Caulker,0.043,1,2012,2,35
2012-02-04T00:00:00Z,Gladden Spit,0.038,1,2012,2,35
2012-02-04T00:00:00Z,Caye Bokel Turneffe Atoll,0.041,1,2012,2,35
2012-02-04T00:00:00Z,Sandbore,0.039,1,2012,2,35
2012-02-04T00:00:00Z,Dog Flea Caye Turneffe Atoll,0.04,1,2012,2,35
2012-02-04T00:00:00Z,Maugre Caye Turneffe Atoll,0.043,1,2012,2,35
2012-02-04T00:00:00Z,Northern Two Cayes,0.04,1,2012,2,35
2012-02-04T00:00:00Z,Corozal Bay,0.558,4,2012,2,35
2012-02-06T00:00:00Z,Port Honduras,0.124,12,2012,2,37
2012-02-06T00:00:00Z,Hol Chan,0.059,1,2012,2,37
2012-02-06T00:00:00Z,Bacalar Chico,0.043,1,2012,2,37
2012-02-06T00:00:00Z,Glover's Reef,0.038,1,2012,2,37
2012-02-06T00:00:00Z,Turneffe Atoll,0.04,54,2012,2,37
2012-02-06T00:00:00Z,South Water Caye,0.131,1,2012,2,37
2012-02-06T00:00:00Z,Caye Caulker,0.044,1,2012,2,37
2012-02-06T00:00:00Z,Gladden Spit,0.034,1,2012,2,37
2012-02-06T00:00:00Z,Northern Glover's Reef,0.037,1,2012,2,37
2012-02-06T00:00:00Z,Emily or Caye Glory,0.045,1,2012,2,37
2012-02-06T00:00:00Z,Rocky Point Ambergris Caye,0.039,1,2012,2,37
2012-02-06T00:00:00Z,Caye Bokel Turneffe Atoll,0.039,1,2012,2,37
2012-02-06T00:00:00Z,South Point,0.031,1,2012,2,37
2012-02-06T00:00:00Z,Sandbore,0.035,1,2012,2,37
2012-02-06T00:00:00Z,Dog Flea Caye Turneffe Atoll,0.038,1,2012,2,37
2012-02-06T00:00:00Z,Maugre Caye Turneffe Atoll,0.043,1,2012,2,37
2012-02-06T00:00:00Z,Laughing Bird Caye,0.09,1,2012,2,37
2012-02-06T00:00:00Z,Corozal Bay,0.651,15,2012,2,37
2012-02-06T00:00:00Z,Swallow Caye,0.204,3,2012,2,37
2012-02-09T00:00:00Z,Sapodilla Cayes Marine Reserve,0.072,1,2012,2,40
2012-02-09T00:00:00Z,Port Honduras,0.084,4,2012,2,40
2012-02-10T00:00:00Z,Sapodilla Cayes Marine Reserve,0.081,1,2012,2,41
2012-02-10T00:00:00Z,Port Honduras,0.102,14,2012,2,41
2012-02-10T00:00:00Z,Hol Chan,0.135,1,2012,2,41
2012-02-10T00:00:00Z,Gladden Spit and Silk Cayes,0.059,1,2012,2,41
2012-02-10T00:00:00Z,Glover's Reef,0.038,1,2012,2,41
2012-02-10T00:00:00Z,Turneffe Atoll,0.051,26,2012,2,41
2012-02-10T00:00:00Z,Caye Caulker,0.039,1,2012,2,41
2012-02-10T00:00:00Z,Gladden Spit,0.039,1,2012,2,41
2012-02-10T00:00:00Z,Northern Glover's Reef,0.038,1,2012,2,41
2012-02-10T00:00:00Z,Emily or Caye Glory,0.05,1,2012,2,41
2012-02-10T00:00:00Z,South Point,0.036,1,2012,2,41
2012-02-10T00:00:00Z,Dog Flea Caye Turneffe Atoll,0.042,1,2012,2,41
2012-02-10T00:00:00Z,Maugre Caye Turneffe Atoll,0.047,1,2012,2,41
2012-02-10T00:00:00Z,Laughing Bird Caye,0.075,1,2012,2,41
2012-02-10T00:00:00Z,Corozal Bay,0.569,8,2012,2,41
2012-02-10T00:00:00Z,Swallow Caye,0.16,1,2012,2,41
2012-02-11T00:00:00Z,Turneffe Atoll,0.036,7,2012,2,42
2012-02-11T00:00:00Z,Maugre Caye Turneffe Atoll,0.036,1,2012,2,42
2012-02-13T00:00:00Z,Hol Chan,0.05,1,2012,2,44
2012-02-13T00:00:00Z,Turneffe Atoll,0.037,9,2012,2,44
2012-02-15T00:00:00Z,Laughing Bird Caye,0.071,1,2012,2,46
2012-02-16T00:00:00Z,Sapodilla Cayes Marine Reserve,0.073,1,2012,2,47
2012-02-17T00:00:00Z,Sapodilla Cayes Marine Reserve,0.083,1,2012,2,48
2012-02-17T00:00:00Z,Port Honduras,0.091,15,2012,2,48
2012-02-17T00:00:00Z,Hol Chan,0.032,1,2012,2,48
2012-02-17T00:00:00Z,Gladden Spit and Silk Cayes,0.059,1,2012,2,48
2012-02-17T00:00:00Z,Glover's Reef,0.033,1,2012,2,48
2012-02-17T00:00:00Z,Turneffe Atoll,0.031,33,2012,2,48
2012-02-17T00:00:00Z,South Water Caye,0.095,1,2012,2,48
2012-02-17T00:00:00Z,Caye Caulker,0.031,1,2012,2,48
2012-02-17T00:00:00Z,Gladden Spit,0.045,1,2012,2,48
2012-02-17T00:00:00Z,Emily or Caye Glory,0.033,1,2012,2,48
2012-02-17T00:00:00Z,Caye Bokel Turneffe Atoll,0.031,1,2012,2,48
2012-02-17T00:00:00Z,South Point,0.035,1,2012,2,48
2012-02-17T00:00:00Z,Dog Flea Caye Turneffe Atoll,0.029,1,2012,2,48
2012-02-17T00:00:00Z,Maugre Caye Turneffe Atoll,0.03,1,2012,2,48
2012-02-17T00:00:00Z,Laughing Bird Caye,0.073,1,2012,2,48
2012-02-17T00:00:00Z,Halfmoon Caye,0.027,1,2012,2,48
2012-02-17T00:00:00Z,Blue Hole,0.037,1,2012,2,48
2012-02-18T00:00:00Z,Sapodilla Cayes Marine Reserve,0.089,1,2012,2,49
2012-02-18T00:00:00Z,Port Honduras,0.097,15,2012,2,49
2012-02-18T00:00:00Z,Hol Chan,0.032,1,2012,2,49
2012-02-18T00:00:00Z,Gladden Spit and Silk Cayes,0.061,1,2012,2,49
2012-02-18T00:00:00Z,Turneffe Atoll,0.036,25,2012,2,49
2012-02-18T00:00:00Z,South Water Caye,0.095,1,2012,2,49
2012-02-18T00:00:00Z,Gladden Spit,0.041,1,2012,2,49
2012-02-18T00:00:00Z,Northern Glover's Reef,0.031,1,2012,2,49
2012-02-18T00:00:00Z,Emily or Caye Glory,0.035,1,2012,2,49
2012-02-18T00:00:00Z,Rocky Point Ambergris Caye,0.035,1,2012,2,49
2012-02-18T00:00:00Z,Caye Bokel Turneffe Atoll,0.034,1,2012,2,49
2012-02-18T00:00:00Z,South Point,0.029,1,2012,2,49
2012-02-18T00:00:00Z,Sandbore,0.032,1,2012,2,49
2012-02-18T00:00:00Z,Maugre Caye Turneffe Atoll,0.031,1,2012,2,49
2012-02-18T00:00:00Z,Laughing Bird Caye,0.074,1,2012,2,49
2012-02-18T00:00:00Z,Halfmoon Caye,0.032,1,2012,2,49
2012-02-18T00:00:00Z,Swallow Caye,0.151,1,2012,2,49
2012-02-19T00:00:00Z,Sapodilla Cayes Marine Reserve,0.068,1,2012,2,50
2012-02-19T00:00:00Z,Port Honduras,0.072,9,2012,2,50
2012-02-19T00:00:00Z,Gladden Spit and Silk Cayes,0.072,1,2012,2,50
2012-02-19T00:00:00Z,Turneffe Atoll,0.044,17,2012,2,50
2012-02-19T00:00:00Z,Caye Caulker,0.032,1,2012,2,50
2012-02-19T00:00:00Z,Gladden Spit,0.07,1,2012,2,50
2012-02-19T00:00:00Z,Rocky Point Ambergris Caye,0.033,1,2012,2,50
2012-02-19T00:00:00Z,South Point,0.032,1,2012,2,50
2012-02-19T00:00:00Z,Sandbore,0.035,1,2012,2,50
2012-02-19T00:00:00Z,Maugre Caye Turneffe Atoll,0.043,1,2012,2,50
2012-02-19T00:00:00Z,Northern Two Cayes,0.037,1,2012,2,50
2012-02-19T00:00:00Z,Laughing Bird Caye,0.068,1,2012,2,50
2012-02-19T00:00:00Z,Halfmoon Caye,0.042,1,2012,2,50
2012-02-19T00:00:00Z,Blue Hole,0.056,1,2012,2,50
2012-02-20T00:00:00Z,Sapodilla Cayes Marine Reserve,0.051,1,2012,2,51
2012-02-20T00:00:00Z,Port Honduras,0.068,8,2012,2,51
2012-02-20T00:00:00Z,Gladden Spit and Silk Cayes,0.09,1,2012,2,51
2012-02-20T00:00:00Z,Glover's Reef,0.03,1,2012,2,51
2012-02-20T00:00:00Z,Turneffe Atoll,0.033,30,2012,2,51
2012-02-20T00:00:00Z,Gladden Spit,0.046,1,2012,2,51
2012-02-20T00:00:00Z,Emily or Caye Glory,0.035,1,2012,2,51
2012-02-20T00:00:00Z,Caye Bokel Turneffe Atoll,0.036,1,2012,2,51
2012-02-20T00:00:00Z,South Point,0.029,1,2012,2,51
2012-02-20T00:00:00Z,Sandbore,0.037,1,2012,2,51
2012-02-20T00:00:00Z,Dog Flea Caye Turneffe Atoll,0.03,1,2012,2,51
2012-02-20T00:00:00Z,Maugre Caye Turneffe Atoll,0.033,1,2012,2,51
2012-02-20T00:00:00Z,Northern Two Cayes,0.035,1,2012,2,51
2012-02-20T00:00:00Z,Laughing Bird Caye,0.072,1,2012,2,51
2012-02-20T00:00:00Z,Halfmoon Caye,0.036,1,2012,2,51
2012-02-20T00:00:00Z,Corozal Bay,0.829,2,2012,2,51
2012-02-22T00:00:00Z,Bacalar Chico,0.031,1,2012,2,53
2012-02-22T00:00:00Z,Turneffe Atoll,0.033,6,2012,2,53
2012-02-22T00:00:00Z,Gladden Spit,0.039,1,2012,2,53
2012-02-22T00:00:00Z,Rocky Point Ambergris Caye,0.031,1,2012,2,53
2012-02-22T00:00:00Z,Sandbore,0.036,1,2012,2,53
2012-02-22T00:00:00Z,Dog Flea Caye Turneffe Atoll,0.034,1,2012,2,53
2012-02-22T00:00:00Z,Maugre Caye Turneffe Atoll,0.033,1,2012,2,53
2012-02-22T00:00:00Z,Northern Two Cayes,0.037,1,2012,2,53
2012-02-24T00:00:00Z,Sapodilla Cayes Marine Reserve,0.066,1,2012,2,55
2012-02-24T00:00:00Z,Port Honduras,0.102,17,2012,2,55
2012-02-24T00:00:00Z,Gladden Spit and Silk Cayes,0.082,1,2012,2,55
2012-02-24T00:00:00Z,Glover's Reef,0.031,1,2012,2,55
2012-02-24T00:00:00Z,South Water Caye,0.077,1,2012,2,55
2012-02-24T00:00:00Z,Gladden Spit,0.04,1,2012,2,55
2012-02-24T00:00:00Z,Laughing Bird Caye,0.067,1,2012,2,55
2012-02-25T00:00:00Z,Port Honduras,0.065,9,2012,2,56
